wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
193	KUB 54.64		821	Rs. 17	UDU		<sGr>UDU</sGr>	UDU													1b 	{'lg': 'Hit', 'mrp1': 'UDU=@Schaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ABL(UNM)} { j → INS(UNM)} { k → VOC.SG(UNM)} { l → VOC.PL(UNM)}@28.3.1.1.2@(UZU)'}
194	KUB 54.64		821	Rs. 17	BALti		<sGr>BAL</sGr>-ti	BAL-ti													2a 	{'lg': 'Hit', 'mrp1': 'BAL=@libieren@PTCP.D/L.SG@I.29.1.1@', 'mrp2': 'BAL=@libieren@{ a → 3SG.PRS} { b → 2SG.IMP}@II.29.1.1@'}
195	KUB 54.64		821	Rs. 18			"<space c=""53""/>"	*****************************************************														{'lg': 'Hit'}
196	KUB 54.64		821	Rs. 18			<del_fin/>	]														{'lg': 'Hit'}
197	KUB 54.64		821	Rs. 19			"<space c=""54""/>"	******************************************************														{'lg': 'Hit'}
198	KUB 54.64		821	Rs. 19			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
199	KUB 54.64		821	Rs. 20			"<space c=""55""/>"	*******************************************************														{'lg': 'Hit'}
200	KUB 54.64		821	Rs. 20			<del_fin/>	]														{'lg': 'Hit'}
201	KUB 54.64		821	Rs. 21			"<space c=""53""/>"	*****************************************************														{'lg': 'Hit'}
202	KUB 54.64		821	Rs. 21	~naš	-n	-n<del_fin/>a-aš	-n]a-aš													DEL	{'lg': 'Hit'}
203	KUB 54.64		821	Rs. 21	LUGALuaš		<sGr>LUGAL</sGr>-wa-aš	LUGAL-wa-aš													1a 	{'lg': 'Hit', 'mrp1': 'LUGAL=u-@König@{ a → FNL(u).GEN.SG} { b → FNL(u).GEN.PL} { c → FNL(u).D/L.PL}@28.3.1.1@'}
0	Bo 4247	Bo 4247	821	1′			"<space c=""39""/>"	***************************************														{'lg': 'Hit'}
1	Bo 4247	Bo 4247	821	1′			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
2	Bo 4247	Bo 4247	821	2′			"<space c=""21""/>"	*********************														{'lg': 'Hit'}
3	Bo 4247	Bo 4247	821	2′	KURe		<sGr>KUR<del_fin/></sGr>-<laes_in/>e	KUR]-⸢e													1b 	{'lg': 'Hit', 'mrp1': 'KUR=@Land@{ a → FNL(e).NOM.SG.N} { b → FNL(e).ACC.SG.N} { c → FNL(e).NOM.PL.N} { d → FNL(e).ACC.PL.N} { e → FNL(e).D/L.SG}@28.6@', 'mrp2': 'KUR=@Land@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.6 += e@{ R → PPRO.3SG.N.NOM} { S → PPRO.3SG.N.ACC} { T → PPRO.3PL.C.NOM} { U → PPRO.3PL.N.NOM} { V → PPRO.3PL.N.ACC}@@', 'mrp3': 'KUR=(e/i)ant-@Land@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.13.1 += e@{ R → PPRO.3SG.N.NOM} { S → PPRO.3SG.N.ACC} { T → PPRO.3PL.C.NOM} { U → PPRO.3PL.N.NOM} { V → PPRO.3PL.N.ACC}@@'}
4	Bo 4247	Bo 4247	821	2′	ḫuman	ḫu	ḫu<laes_fin/>-u-ma-an	ḫu⸣-u-ma-an													2b 	{'lg': 'Hit', 'mrp1': 'ḫuman@gänzlich@@ADV@', 'mrp2': 'ḫumant-@jeder; ganz@{ a → QUANall.NOM.SG.N} { b → QUANall.ACC.SG.N}@27.3@'}
5	Bo 4247	Bo 4247	821	2′	laparnaš	l	l<del_in/>a-ba-ar-na-aš	l[a-ba-ar-na-aš													1a 	{'lg': 'Hit', 'mrp1': 'labarn=a-@(Königstitel)@{ a → NOM.SG.C} { b → GEN.SG} { c → VOC.SG} { d → GEN.PL} { e → D/L.PL}@1.1@(LÚ)', 'mrp2': 'laparn=a-@Labarna@{ a → PNm.NOM.SG.C} { b → PNm.GEN.SG}@38.2@(m)'}
6	Bo 4247	Bo 4247	821	3′			"<space c=""8""/>"	********														{'lg': 'Hit'}
7	Bo 4247	Bo 4247	821	3′			<del_fin/>	]														{'lg': 'Hit'}
8	Bo 4247	Bo 4247	821	3′	maniaḫḫiškettu		<laes_in/>ma-ni-ia<laes_fin/>-aḫ-ḫe-eš-ke-ed-du	⸢ma-ni-ia⸣-aḫ-ḫe-eš-ke-ed-du													1	{'lg': 'Hit', 'mrp1': 'maniaḫḫ=išk-@zuteilen@3SG.IMP.IMPF@I.8@'}
9	Bo 4247	Bo 4247	821	3′	kuiššan	ku-i	ku-i<del_in/>š-ša-an	ku-i[š-ša-an													1	{'lg': 'Hit', 'mrp1': 'kuišša@jeder@INDFevr.NOM.SG.C@25@+= an@PPRO.3SG.C.ACC@', 'mrp2': 'kui-@welcher@REL.NOM.SG.C@22 += ššan@OBPs@@', 'mrp3': 'kui-@wer?@INT.NOM.SG.C@23 += ššan@OBPs@@', 'mrp4': 'kui-@welcher@{ a → REL.ACC.SG.C} { b → REL.ACC.PL.C}@22 += ššan@OBPs@@', 'mrp5': 'kui-@wer?@{ a → INT.ACC.SG.C} { b → INT.ACC.PL.C}@23 += ššan@OBPs@@', 'mrp6': 'kui-@welcher@REL.NOM.SG.C@22@+= ya=an@CNJadd=PPRO.3SG.C.ACC@', 'mrp7': 'kui-@wer?@INT.NOM.SG.C@23@+= ya=an@CNJadd=PPRO.3SG.C.ACC@'}
10	Bo 4247	Bo 4247	821	4′			"<space c=""3""/>"	***														{'lg': 'Hit'}
11	Bo 4247	Bo 4247	821	4′	šalika	š	š<del_fin/>a-<ras_in/>a-li<ras_fin/>-ga	š]a-a-li-ga								<ras_in/>a-li<ras_fin/>					1	{'lg': 'Hit', 'mrp1': 'šalik-@berühren@3SG.PRS.MP@III.1.9@', 'mrp2': 'šalik=@berühren@2SG.IMP@I.1.1 += ma@CNJctr@@'}
12	Bo 4247	Bo 4247	821	4′		na-an	na-an	na-an													1	{'lg': 'Hit', 'mrp1': 'n=an@@CONNn=PPRO.3SG.C.ACC@@'}
13	Bo 4247	Bo 4247	821	4′	IŠKURaš		<d>D</d><sGr>IŠKUR</sGr>-aš	~D~IŠKUR-aš													1a 	{'lg': 'Hit', 'mrp1': 'IŠKUR=@Wettergott@{ a → DN.FNL(a).HITT.NOM.SG} { b → DN.HITT.GEN.SG}@35.10.4@D', 'mrp2': 'IŠKUR=@Wettergott@DN.HURR.ERG@35.10.4@D', 'mrp3': 'IŠKUR=@Wettergott@{ a → DN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.4 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@D'}
14	Bo 4247	Bo 4247	821	4′	ḫarniktu	ḫar-n	ḫar-n<del_in/>i-ik-du	ḫar-n[i-ik-du													1	{'lg': 'Hit', 'mrp1': 'ḫar=ni(n)k-@zerstören@3SG.IMP@I.4@'}
15	Bo 4247	Bo 4247	821	5′			"<space c=""12""/>"	************														{'lg': 'Hit'}
16	Bo 4247	Bo 4247	821	5′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
17	Bo 4247	Bo 4247	821	5′	LUGALuš		"<sGr><laes_in/>LUGAL</sGr>-uš<corr c=""(?)""/>"	⸢LUGAL-uš					"uš<corr c=""(?)""/>"								1a 	{'lg': 'Hit', 'mrp1': 'LUGAL=u-@König@{ a → FNL(u).NOM.SG.C} { b → ACC.PL.C}@28.3.1.1@', 'mrp2': 'LUGAL=ma-@Šarrumma@{ a → DN.STF} { b → DN.HURR.ABS}@36.1.1 += uš@PPRO.3PL.C.ACC@@D', 'mrp3': 'LUGAL=ma-@Šarrumma@{ a → DN.STF} { b → DN.HURR.ABS}@36.1.1 += uš@PPRO.3PL.C.ACC@@D', 'mrp4': 'LUGAL=u-@König@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1 += uš@PPRO.3PL.C.ACC@@'}
18	Bo 4247	Bo 4247	821	5′	anta	an-da	an-da	an-da													5 3 4 	{'lg': 'Hit', 'mrp1': 'a=a-@warm sein@3PL.PRS.MP@III.2@', 'mrp2': 'a=a-@warm sein@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@III.2@', 'mrp3': 'anda@hinein-@@PREV@', 'mrp4': 'anda@in@@POSP@', 'mrp5': 'anda@darin@@ADV@', 'mrp6': '@(heben)@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.2@', 'mrp7': '@(heben)@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.2@', 'mrp8': '@(heben)@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.2@', 'mrp9': '@(heben)@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.2@'}
19	Bo 4247	Bo 4247	821	5′		ki	"ki<corr c=""?""/><laes_fin/>-x<del_in/>"	ki⸣-x[					"ki<corr c=""?""/>"								DEL	{'lg': 'Hit'}
