wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
174	KBo 11.36		523	Rs. V 8	piantalliš		<d>NINDA</d>pí-ia-an-ta-al-li-iš	~NINDA~pí-ia-an-ta-al-li-iš													2a 	{'lg': 'Hit', 'mrp1': 'piyantall=a-@(kleines Gebäck)@NOM.PL.C@1.1@NINDA', 'mrp2': 'piyantall=i-@(kleines Gebäck)@{ a → NOM.SG.C} { b → NOM.PL.C}@2.1.1@NINDA'}
175	KBo 11.36		523	Rs. V 8	12-iš		<num/>12-iš	12-iš			<num/>12										1	{'lg': 'Hit', 'mrp1': '12-iš@zwölfmal@@QUANmul@'}
176	KBo 11.36		523	Rs. V 9	½		<num/>½	½			<num/>½										1	{'lg': 'Hit', 'mrp1': '½@ein halb@@QUANcar@'}
177	KBo 11.36		523	Rs. V 9	tunik		<d>NINDA</d>tu-ni-ik	~NINDA~tu-ni-ik													1a 	{'lg': 'Hit', 'mrp1': 'tunik=@(Brot)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@12.5@NINDA'}
178	KBo 11.36		523	Rs. V 9	50-iš		<num/>50-iš	50-iš			<num/>50										1	{'lg': 'Hit', 'mrp1': '50-iš@50mal@@QUANmul@'}
179	KBo 11.36		523	Rs. V 10	½		<num/>½	½			<num/>½										1	{'lg': 'Hit', 'mrp1': '½@ein halb@@QUANcar@'}
180	KBo 11.36		523	Rs. V 10	kaḫarit		<d>NINDA</d>ka-a-ḫa-ri-it	~NINDA~ka-a-ḫa-ri-it													2a 	{'lg': 'Hit', 'mrp1': 'gaḫar=i-@(Gebäck)@INS@2.1.1@(NINDA)', 'mrp2': 'kaḫari=t-@(Gebäck)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@12.2@(NINDA)'}
181	KBo 11.36		523	Rs. V 10	50-iš		<num/>50-iš	50-iš			<num/>50										1	{'lg': 'Hit', 'mrp1': '50-iš@50mal@@QUANmul@'}
182	KBo 11.36		523	Rs. V 11	NINDA.Ì.E.DÉ.A		<sGr>NINDA.Ì.E.DÉ.A</sGr>	NINDA.Ì.E.DÉ.A													1a 	{'lg': 'Hit', 'mrp1': 'NINDA.Ì.E.DÉ.A=@Rührkuchen@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
183	KBo 11.36		523	Rs. V 11	ḫupparaš	ḫu-u-up-pár-aš	ḫu-u-up-pár-aš	ḫu-u-up-pár-aš													2a 	{'lg': 'Hit', 'mrp1': 'ḫuppa=r-@Schale@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@10.1.2@(GIŠ/DUG)', 'mrp2': 'ḫuppar=a-@Schale@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@(GIŠ/DUG)', 'mrp3': 'ḫuppar=a-@(Gebäck)@GEN.PL@1.1@NINDA', 'mrp4': 'ḫuppar=a-@(Gewebe oder Kleidungsstück)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@GADA', 'mrp5': 'ḫuppa=r-@Schale@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@10.1.2 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@(GIŠ/DUG)'}
184	KBo 11.36		523	Rs. V 12	A-NA zipatani		<aGr>A-NA</aGr> zi-pa-ta-ni	#A-NA# zi-pa-ta-ni													1a 	{'lg': 'Hit', 'mrp1': 'zipatan=i-@(kleines Hohlmaß)@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@2.1.2@'}
185	KBo 11.36		523	Rs. V 12	12-ŠU		<num/>12<aGr>-ŠU</aGr>	12-#ŠU#			<num/>12										1	{'lg': 'Hit', 'mrp1': '12-ŠU@zwölfmal@@QUANmul@'}
186	KBo 11.36		523	Rs. V 13	paiš	pa-iš	pa-iš	pa-iš													1	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@3SG.PST@II.6.2@'}
187	KBo 11.36		523	Rs. V 13	katta	ka-at-ta	ka-at-ta	ka-at-ta													1	{'lg': 'Hit', 'mrp1': 'katta@unten@@ADV@', 'mrp2': 'katta@unter@@POSP@', 'mrp3': 'katta@unter-@@PREV@', 'mrp4': 'katta@unten@@ADV += ma@CNJctr@@', 'mrp5': 'katta@unter@@POSP += ma@CNJctr@@', 'mrp6': 'katta@unter-@@PREV += ma@CNJctr@@'}
188	KBo 11.36		523	Rs. V 13	40		<num/>40	40			<num/>40										1	{'lg': 'Hit', 'mrp1': '40@40@@QUANcar@'}
189	KBo 11.36		523	Rs. V 13	NINDA		<sGr>NINDA</sGr>	NINDA													1a 	{'lg': 'Hit', 'mrp1': 'NINDA=@Brot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@'}
190	KBo 11.36		523	Rs. V 13	30-iš		<num/>30-iš	30-iš			<num/>30										1	{'lg': 'Hit', 'mrp1': '30-iš@30mal@@QUANmul@'}
191	KBo 11.36		523	Rs. V 14	A-NA ARAD		<aGr>A-NA</aGr> <sGr>ARAD</sGr><d>MEŠ</d>	#A-NA# ARAD~MEŠ~													1b 	{'lg': 'Hit', 'mrp1': 'ARAD=@Diener@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@29.3.1@'}
192	KBo 11.36		523	Rs. V 14	SANGA		<d>LÚ.MEŠ</d><sGr>SANGA</sGr>	~LÚ.MEŠ~SANGA													1h 	{'lg': 'Hit', 'mrp1': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(LÚ)'}
193	KBo 11.36		523	Rs. V 14	arinna		<d>URU</d>a-ri-i<del_in/>n-na<del_fin/>	~URU~a-ri-i[n-na]													1c 	{'lg': 'Hit', 'mrp1': 'arinn=a-@Arinna@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2@URU', 'mrp2': 'arinn=a-@Arinna@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2 += ma@CNJctr@@URU', 'mrp3': 'arin=@Arin@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)}@39.1@URU += ya@CNJadd@'}
194	KBo 11.36		523	Rs. V 15	pianzi	pí-ia-an-zi	pí-ia-an-zi	pí-ia-an-zi													1	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@3PL.PRS@II.6.2@'}
195	KBo 11.36		523	Rs. V 15	13		<num/>13	13			<num/>13										1	{'lg': 'Hit', 'mrp1': '13@13@@QUANcar@'}
196	KBo 11.36		523	Rs. V 15	šaramma		<d>NINDA</d>ša-ra-am-ma	~NINDA~ša-ra-am-ma													1b 	{'lg': 'Hit', 'mrp1': 'šaramma-@Brotration(?)@{ a → NOM.PL.N} { b → ACC.PL.N} { c → STF}@9.5.1@NINDA', 'mrp2': 'šaramma-@Brotration(?)@{ a → NOM.PL.N} { b → ACC.PL.N} { c → STF}@9.5.1 += ma@CNJctr@@NINDA'}
197	KBo 11.36		523	Rs. V 16	A-NA 13		<aGr>A-NA</aGr> <num/>13	#A-NA# 13			<num/>13										1b 	{'lg': 'Hit', 'mrp1': '13@13@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@QUANcar@'}
198	KBo 11.36		523	Rs. V 16	SIMUG.A		<d>LÚ.MEŠ</d><sGr>SIMUG.A</sGr>	~LÚ.MEŠ~SIMUG.A													1h 	{'lg': 'Hit', 'mrp1': 'SIMUG.A=@Schmied@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@LÚ'}
199	KBo 11.36		523	Rs. V 16	arinna		<d>URU</d>a-ri-<laes_in/>in<laes_fin/>-n<del_in/>a<del_fin/>	~URU~a-ri-⸢in⸣-n[a]													1c 	{'lg': 'Hit', 'mrp1': 'arinn=a-@Arinna@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2@URU', 'mrp2': 'arinn=a-@Arinna@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2 += ma@CNJctr@@URU', 'mrp3': 'arin=@Arin@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)}@39.1@URU += ya@CNJadd@'}
200	KBo 11.36		523	Rs. V 17	ŠA 1		<aGr>ŠA</aGr> <num/>1	#ŠA# 1			<num/>1										1a 	{'lg': 'Hit', 'mrp1': '1@ein@{ a → …:GEN.SG} { b → …:GEN.PL}@QUANcar@'}
201	KBo 11.36		523	Rs. V 17	šarammani		<d>NINDA</d>ša-ra-am-ma-ni	~NINDA~ša-ra-am-ma-ni													1	{'lg': 'Hit', 'mrp1': 'šaramma-@Brotration(?)@GEN.SG(!)@9.5.1@NINDA'}
202	KBo 11.36		523	Rs. V 18	wakeššar		<del_in/><d>NINDA</d>w<del_fin/>a-ge-eš-šar	[~NINDA~w]a-ge-eš-šar													1d 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
203	KBo 11.36		523	Rs. V 18	paršulli	pár-šu-ul-li	pár-šu-ul-li	pár-šu-ul-li													1c 	{'lg': 'Hit', 'mrp1': 'parš=ul-@Brocken@{ a → D/L.SG} { b → NOM.PL.N} { c → ACC.PL.N}@8.3@', 'mrp2': 'paršull=i-@Brocken@{ a → D/L.SG} { b → STF}@2.1.1@NINDA', 'mrp3': 'paršull=i-@Brocken@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → D/L.SG} { f → STF}@2.1.2@NINDA', 'mrp4': 'parš=ul-@Brocken@{ a → D/L.SG} { b → NOM.PL.N} { c → ACC.PL.N}@8.3@NINDA'}
204	KBo 11.36		523	Rs. V 19			<del_in/>	[														{'lg': 'Hit'}
205	KBo 11.36		523	Rs. V 19			"<space c=""11""/>"	***********														{'lg': 'Hit'}
206	KBo 11.36		523	Rs. V 19	n-ŠU		<num/><del_fin/>n<aGr>-ŠU</aGr>	]n-#ŠU#			<num/>]n										1	{'lg': 'Hit', 'mrp1': 'n-ŠU@n-mal@@QUANmul@', 'mrp2': 'n-ŠU@n-mal@@QUANmul@'}
207	KBo 11.36		523	Rs. V 19	MA-ḪI-IṢ		<aGr>MA-ḪI-<laes_in/>IṢ</aGr><laes_fin/>	#MA-ḪI-⸢IṢ#⸣													1	{'lg': 'Hit', 'mrp1': 'MAḪĀṢU@schlagen@3SG.PRS@@'}
208	KBo 11.36		523	Rs. V 20			<del_in/>	[														{'lg': 'Hit'}
209	KBo 11.36		523	Rs. V 20			"<space c=""13""/>"	*************														{'lg': 'Hit'}
210	KBo 11.36		523	Rs. V 20			<del_fin/>x-na-aš	]x-na-aš													DEL	{'lg': 'Hit'}
211	KBo 11.36		523	Rs. V 20		ḫa-a-x	ḫa-a-x<del_in/>	ḫa-a-x[													DEL	{'lg': 'Hit'}
212	KBo 11.36		523	Rs. V 20			"<space c=""10""/>"	**********														{'lg': 'Hit'}
213	KBo 11.36		523	Rs. V 20			<del_fin/>	]														{'lg': 'Hit'}
214	KBo 11.36		523	Rs. V 21			<del_in/>	[														{'lg': 'Hit'}
215	KBo 11.36		523	Rs. V 21			"<space c=""32""/>"	********************************														{'lg': 'Hit'}
216	KBo 11.36		523	Rs. V 21			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
217	KBo 11.36		523	Rs. V 21			"<space c=""19""/>"	*******************														{'lg': 'Hit'}
218	KBo 11.36		523	Rs. V 21			<del_fin/>	]														{'lg': 'Hit'}
0	KUB 54.41		523	Vs. 1			"<space c=""10""/>"	**********														{'lg': 'Hit'}
1	KUB 54.41		523	Vs. 1			<del_fin/>	]														{'lg': 'Hit'}
2	KUB 54.41		523	Vs. 1			<del_in/>	[														{'lg': 'Hit'}
3	KUB 54.41		523	Vs. 1			"<space c=""20""/>"	********************														{'lg': 'Hit'}
4	KUB 54.41		523	Vs. 1			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
5	KUB 54.41		523	Vs. 1		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
6	KUB 54.41		523	Vs. 1			"<space c=""5""/>"	*****														{'lg': 'Hit'}
7	KUB 54.41		523	Vs. 1			<del_fin/>	]														{'lg': 'Hit'}
8	KUB 54.41		523	Vs. 2			"<space c=""6""/>"	******														{'lg': 'Hit'}
9	KUB 54.41		523	Vs. 2			<del_fin/>x-na-aš	]x-na-aš													DEL	{'lg': 'Hit'}
10	KUB 54.41		523	Vs. 2	ME-EL-QÉ-SÚ		<aGr>ME-EL-QÉ-SÚ</aGr>	#ME-EL-QÉ-SÚ#													1sg 	{'lg': 'Hit', 'mrp1': 'MELQĒTU@Ration@{ a → NOM.SG(UNM)_DEM2/3.GEN.SG} { b → ACC.SG(UNM)_DEM2/3.GEN.SG} { c → NOM.PL(UNM)_DEM2/3.GEN.SG} { d → ACC.PL(UNM)_DEM2/3.GEN.SG} { e → GEN.SG(UNM)_DEM2/3.GEN.SG} { f → GEN.PL(UNM)_DEM2/3.GEN.SG} { g → D/L.SG(UNM)_DEM2/3.GEN.SG} { h → D/L.PL(UNM)_DEM2/3.GEN.SG} { i → ALL(UNM)_DEM2/3.GEN.SG} { j → ABL(UNM)_DEM2/3.GEN.SG} { k → INS(UNM)_DEM2/3.GEN.SG} { l → VOC.SG(UNM)_DEM2/3.GEN.SG} { m → VOC.PL(UNM)_DEM2/3.GEN.SG}@@'}
11	KUB 54.41		523	Vs. 2	kiššan	ki-iš-ša-	ki-iš-ša-<laes_in/>an<laes_fin/>	ki-iš-ša-⸢an⸣													1	{'lg': 'Hit', 'mrp1': 'kiššan@in dieser Weise@@DEMadv@', 'mrp2': 'kišš=@kämmen@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@I.1.1@', 'mrp3': 'kiššan@in dieser Weise@@DEMadv += ššan@OBPs@@', 'mrp4': 'kišš=@kämmen@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@I.1.1 += ššan@OBPs@@', 'mrp5': 'kišš=@kämmen@2SG.IMP@I.1.1 += an@PPRO.3SG.C.ACC@@'}
12	KUB 54.41		523	Vs. 3	ḫupparaš	ḫu-u	ḫu-u<del_fin/>p-pa-ra-aš	ḫu-u]p-pa-ra-aš													2a 	{'lg': 'Hit', 'mrp1': 'ḫuppa=r-@Schale@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@10.1.2@(GIŠ/DUG)', 'mrp2': 'ḫuppar=a-@Schale@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@(GIŠ/DUG)', 'mrp3': 'ḫuppar=a-3@(Gebäck)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@NINDA', 'mrp4': 'ḫuppar=a-@(Gewebe oder Kleidungsstück)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@GADA', 'mrp5': 'ḫuppa=r-@Schale@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@10.1.2 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@(GIŠ/DUG)'}
13	KUB 54.41		523	Vs. 3	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
14	KUB 54.41		523	Vs. 3	kišriš		<d>SÍG</d>ki-iš-ri-<laes_in/>iš<laes_fin/>	~SÍG~ki-iš-ri-⸢iš⸣													1a 	{'lg': 'Hit', 'mrp1': 'kišr=i-@(Wollgegenstand)@{ a → NOM.SG.C} { b → NOM.PL.C}@2.1.1@SÍG'}
15	KUB 54.41		523	Vs. 4	tarpalaš	tar-p	tar-p<del_fin/>a-a-la-aš	tar-p]a-a-la-aš													1a 	{'lg': 'Hit', 'mrp1': 'tarpal=a/i-@Schärpe(?)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1.1@(SÍG)'}
16	KUB 54.41		523	Vs. 4	SÍG		<sGr>SÍG</sGr>	SÍG													2e 	{'lg': 'Hit', 'mrp1': 'SÍG=@Wolle@@@', 'mrp2': 'SÍG=@Wolle@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
17	KUB 54.41		523	Vs. 4	SA₅		<sGr>SA₅</sGr>	SA₅													1e 	{'lg': 'Hit', 'mrp1': 'SA₅=@rot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
18	KUB 54.41		523	Vs. 4	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
19	KUB 54.41		523	Vs. 4	ḫaššun~		<d>DUG</d>ḫa-aš-šu-un-<del_in/>	~DUG~ḫa-aš-šu-un-[													DEL	{'lg': 'Hit'}
20	KUB 54.41		523	Vs. 5			"<space c=""6""/>"	******														{'lg': 'Hit'}
21	KUB 54.41		523	Vs. 5			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
22	KUB 54.41		523	Vs. 5	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
23	KUB 54.41		523	Vs. 5	TA-PAL		<aGr>TA-PAL</aGr>	#TA-PAL#													1a 	{'lg': 'Hit', 'mrp1': 'TĀPALU@Paar@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
24	KUB 54.41		523	Vs. 5	šeḫelliaš	še-ḫe-el-li-ia-aš	še-ḫe-el-li-ia-aš	še-ḫe-el-li-ia-aš													2a 	{'lg': 'Hit', 'mrp1': 'šeḫell=i-@Reinigung@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@2.1.1@SISKUR/EZEN', 'mrp2': 'šeḫell=i-@reinigend@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@2.2.1@', 'mrp3': 'šeḫell=i-@Reinigung@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@2.1.1@', 'mrp4': '@()@@HURR@', 'mrp5': 'šeḫell=a-@Reinigung@D/L.SG@1.4 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@SISKUR/EZEN', 'mrp6': 'šeḫell=i-@Reinigung@{ a → D/L.SG} { b → STF}@2.1.1 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@SISKUR/EZEN', 'mrp7': 'šeḫelli-@reinigen@@HURR += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@', 'mrp8': 'šeḫell=i-@reinigend@{ a → NOM.SG.N} { b → ACC.SG.N} { c → D/L.SG} { d → STF}@2.2.1 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@', 'mrp9': 'šeḫell=i-@Reinigung@{ a → D/L.SG} { b → STF}@2.1.1 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@'}
25	KUB 54.41		523	Vs. 5	ui~	ú-	"ú-<laes_in/>i<corr c=""?""/><laes_fin/>-<del_in/>"	ú-⸢i⸣-[					"⸢i<corr c=""?""/>"								DEL	{'lg': 'Hit'}
26	KUB 54.41		523	Vs. 5			"<space c=""3""/>"	***														{'lg': 'Hit'}
27	KUB 54.41		523	Vs. 5			<del_fin/>	]														{'lg': 'Hit'}
28	KUB 54.41		523	Vs. 6			"<space c=""6""/>"	******														{'lg': 'Hit'}
29	KUB 54.41		523	Vs. 6			<del_fin/>	]														{'lg': 'Hit'}
30	KUB 54.41		523	Vs. 6	GALiašša		<d>DUG</d><sGr>GAL</sGr>-ia-aš-ša	~DUG~GAL-ia-aš-ša													1a 	{'lg': 'Hit', 'mrp1': 'GAL=(r)i-@Becher@{ a → GEN.SG} { b → GEN.PL} { c → D/L.PL}@28.2.1.2@(DUG/GIŠ/URUDU) += ya@CNJadd@'}
31	KUB 54.41		523	Vs. 6	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
32	KUB 54.41		523	Vs. 6	TA-PAL		<aGr>TA-P<del_in/>A<del_fin/>L</aGr>	#TA-P[A]L#													1a 	{'lg': 'Hit', 'mrp1': 'TĀPALU@Paar@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
33	KUB 54.41		523	Vs. 7			"<space c=""6""/>"	******														{'lg': 'Hit'}
34	KUB 54.41		523	Vs. 7	~ar		<del_fin/>-<laes_in/>ar<laes_fin/>	]-⸢ar⸣													DEL	{'lg': 'Hit'}
35	KUB 54.41		523	Vs. 7	laḫu~	la-a-	la-a-<laes_in/>ḫu<laes_fin/>-<del_in/>	la-a-⸢ḫu⸣-[													DEL	{'lg': 'Hit'}
36	KUB 54.41		523	Vs. 7			"<space c=""24""/>"	************************														{'lg': 'Hit'}
37	KUB 54.41		523	Vs. 7			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
38	KUB 54.41		523	Rs. 1′			"<space c=""11""/>"	***********														{'lg': 'Hit'}
39	KUB 54.41		523	Rs. 1′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
40	KUB 54.41		523	Rs. 1′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
41	KUB 54.41		523	Rs. 1′			"<space c=""38""/>"	**************************************														{'lg': 'Hit'}
42	KUB 54.41		523	Rs. 1′			<del_fin/>	]														{'lg': 'Hit'}
43	KUB 54.41		523	Rs. 2′			"<space c=""6""/>"	******														{'lg': 'Hit'}
44	KUB 54.41		523	Rs. 2′			<del_fin/>	]														{'lg': 'Hit'}
45	KUB 54.41		523	Rs. 2′	LÀL		<sGr>LÀL</sGr>	LÀL													1a 1b 	{'lg': 'Hit', 'mrp1': 'LÀL=it-@Honig@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.12.2.1@'}
46	KUB 54.41		523	Rs. 2′	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
47	KUB 54.41		523	Rs. 2′	ḫuppara~		"<d>DUG</d><laes_in/>ḫu-up-pa<laes_fin/>-r<del_in/>a<corr c=""?""/>-"	~DUG~⸢ḫu-up-pa⸣-r[a-					"r[a<corr c=""?""/>"								DEL	{'lg': 'Hit'}
48	KUB 54.41		523	Rs. 2′			"<space c=""12""/>"	************														{'lg': 'Hit'}
49	KUB 54.41		523	Rs. 2′			<del_fin/>	]														{'lg': 'Hit'}
50	KUB 54.41		523	Rs. 3′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
51	KUB 54.41		523	Rs. 3′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
52	KUB 54.41		523	Rs. 3′	ŠA UP-NI		<aGr>ŠA</aGr> <aGr>UP-NI</aGr>	#ŠA# #UP-NI#													1a 	{'lg': 'Hit', 'mrp1': 'UPNU@Hand@{ a → …:GEN.SG} { b → …:GEN.PL}@@'}
53	KUB 54.41		523	Rs. 3′	7		<num/>7	7			<num/>7										1	{'lg': 'Hit', 'mrp1': '7@sieben@@QUANcar@'}
